,model,celltype,feature,source
35826,Borzoi,"CD14+ monocyte derived endothelial progenitor cells,",CAGE,FANTOM
35827,Borzoi,"CD14+ monocyte derived endothelial progenitor cells,",CAGE,FANTOM
35828,Borzoi,"Natural Killer Cells,",CAGE,FANTOM
35829,Borzoi,"Natural Killer Cells,",CAGE,FANTOM
35830,Borzoi,"Peripheral Blood Mononuclear Cells,",CAGE,FANTOM
35831,Borzoi,"Peripheral Blood Mononuclear Cells,",CAGE,FANTOM
35832,Borzoi,"Macrophage - monocyte derived,",CAGE,FANTOM
35833,Borzoi,"Macrophage - monocyte derived,",CAGE,FANTOM
35834,Borzoi,"Neutrophils,",CAGE,FANTOM
35835,Borzoi,"Neutrophils,",CAGE,FANTOM
35836,Borzoi,"Smooth Muscle Cells - Brain Vascular,",CAGE,FANTOM
35837,Borzoi,"Smooth Muscle Cells - Brain Vascular,",CAGE,FANTOM
35838,Borzoi,"Astrocyte - cerebral cortex,",CAGE,FANTOM
35839,Borzoi,"Astrocyte - cerebral cortex,",CAGE,FANTOM
35840,Borzoi,"Endothelial Cells - Lymphatic,",CAGE,FANTOM
35841,Borzoi,"Endothelial Cells - Lymphatic,",CAGE,FANTOM
35842,Borzoi,"Fibroblast - Gingival,",CAGE,FANTOM
35843,Borzoi,"Fibroblast - Gingival,",CAGE,FANTOM
35844,Borzoi,"Fibroblast - Periodontal Ligament,",CAGE,FANTOM
35845,Borzoi,"Fibroblast - Periodontal Ligament,",CAGE,FANTOM
35846,Borzoi,"Smooth Muscle Cells - Colonic,",CAGE,FANTOM
35847,Borzoi,"Smooth Muscle Cells - Colonic,",CAGE,FANTOM
35848,Borzoi,"Skeletal Muscle Satellite Cells,",CAGE,FANTOM
35849,Borzoi,"Skeletal Muscle Satellite Cells,",CAGE,FANTOM
